pass				
pass				
pass				
pass				
pass				
pass				
Date/Time	Load	Wind	Hydro	Thermal
05/15/12 18:15	6929	2810	13113	1903
05/15/12 18:20	6918	2892	13171	1907
05/15/12 18:25	6915	2948	13119	1906
05/15/12 18:30	6871	2957	13074	1903
05/15/12 18:35	6881	2975	13077	1904
05/15/12 18:40	6873	2959	13086	1905
05/15/12 18:45	6818	2930	13088	1896
05/15/12 18:50	6805	2926	13155	1903
05/15/12 18:55	6772	2937	13058	1921
05/15/12 19:00	6811	2821	13236	1937
05/15/12 19:05	6772	2845	13317	1945
05/15/12 19:10	6731	2852	13333	1952
05/15/12 19:15	6757	2824	13370	1959
05/15/12 19:20	6738	2807	13330	1985
05/15/12 19:25	6712	2821	13320	1981
05/15/12 19:30	6761	2797	13281	1997
05/15/12 19:35	6790	2775	13267	2001
05/15/12 19:40	6796	2789	13284	2002
05/15/12 19:45	6710	2778	13262	2011
05/15/12 19:50	6741	2789	13342	2008
05/15/12 19:55	6779	2826	13405	1988
05/15/12 20:00	6797	2852	13365	1978
05/15/12 20:05	6798	2979	13511	1954
05/15/12 20:10	6730	2995	13444	1939
05/15/12 20:15	6731	3078	13470	1919
05/15/12 20:20	6733	3100	13383	1916
05/15/12 20:25	6708	3125	13389	1923
05/15/12 20:30	6749	3164	13352	1920
05/15/12 20:35	6732	3174	13389	1923
05/15/12 20:40	6762	3205	13399	1926
05/15/12 20:45	6820	3201	13406	1928
05/15/12 20:50	6811	3148	13406	1929
05/15/12 20:55	6769	3106	13202	1909
05/15/12 21:00	6790	3077	13021	1873
05/15/12 21:05	6843	3185	12874	1839
05/15/12 21:10	6847	3154	12768	1828
05/15/12 21:15	6850	3185	12641	1823
05/15/12 21:20	6773	3155	12543	1817
05/15/12 21:25	6780	3127	12561	1821
05/15/12 21:30	6740	3137	12525	1819
05/15/12 21:35	6690	3140	12652	1821
05/15/12 21:40	6688	3172	12635	1826
05/15/12 21:45	6664	3186	12624	1819
05/15/12 21:50	6558	3183	12571	1817
05/15/12 21:55	6498	3149	12509	1773
05/15/12 22:00	6438	2921	12764	1627
05/15/12 22:05	6474	2882	13276	1490
05/15/12 22:10	6418	2876	13293	1428
05/15/12 22:15	6349	2927	13156	1402
05/15/12 22:20	6317	2872	13055	1404
05/15/12 22:25	6280	2844	13030	1404
05/15/12 22:30	6256	2830	12999	1407
05/15/12 22:35	6179	2804	12995	1409
05/15/12 22:40	6157	2807	13053	1405
05/15/12 22:45	6077	2809	13071	1399
05/15/12 22:50	6077	2800	13085	1409
05/15/12 22:55	5939	2784	12594	1404
05/15/12 23:00	5890	2778	12401	1400
05/15/12 23:05	5894	2764	12378	1400
05/15/12 23:10	5909	2740	12348	1407
05/15/12 23:15	5849	2725	12291	1396
05/15/12 23:20	5757	2686	12309	1401
05/15/12 23:25	5766	2674	12298	1400
05/15/12 23:30	5789	2639	12293	1402
05/15/12 23:35	5729	2650	12234	1406
05/15/12 23:40	5691	2658	12242	1416
05/15/12 23:45	5689	2684	12210	1413
05/15/12 23:50	5553	2688	12277	1417
05/15/12 23:55	5547	2716	11925	1403
05/16/12 00:00	5504	2735	11758	1406
05/16/12 00:05	5480	2756	11770	1416
05/16/12 00:10	5432	2766	11504	1410
05/16/12 00:15	5502	2764	11507	1406
05/16/12 00:20	5507	2758	11504	1407
05/16/12 00:25	5467	2720	11605	1406
05/16/12 00:30	5380	2708	11574	1415
05/16/12 00:35	5446	2683	11568	1413
05/16/12 00:40	5425	2644	11603	1423
05/16/12 00:45	5409	2621	11607	1440
05/16/12 00:50	5385	2568	11607	1471
05/16/12 00:55	5264	2506	11561	1475
05/16/12 01:00	5254	2466	11554	1479
05/16/12 01:05	5252	2439	11665	1491
05/16/12 01:10	5400	2416	11616	1497
05/16/12 01:15	5237	2408	11648	1511
05/16/12 01:20	5285	2374	11641	1525
05/16/12 01:25	5220	2345	11611	1520
05/16/12 01:30	5246	2339	11609	1505
05/16/12 01:35	5263	2354	11648	1509
05/16/12 01:40	5245	2368	11624	1519
05/16/12 01:45	5200	2330	11542	1528
05/16/12 01:50	5248	2319	11621	1529
05/16/12 01:55	5231	2290	11613	1535
05/16/12 02:00	5213	2280	11495	1518
05/16/12 02:05	5181	2236	11431	1520
05/16/12 02:10	5142	2230	11316	1489
05/16/12 02:15	5163	2217	11314	1506
05/16/12 02:20	5165	2177	11359	1522
05/16/12 02:25	5203	2191	11351	1520
05/16/12 02:30	5207	2184	11394	1527
05/16/12 02:35	5162	2185	11367	1516
05/16/12 02:40	5183	2207	11324	1503
05/16/12 02:45	5192	2204	11368	1498
05/16/12 02:50	5188	2206	11340	1484
05/16/12 02:55	5188	2210	11351	1459
05/16/12 03:00	5178	2215	11349	1436
05/16/12 03:05	5124	2242	11265	1428
05/16/12 03:10	5123	2164	11366	1430
05/16/12 03:15	5107	2137	11365	1427
05/16/12 03:20	5090	2143	11371	1412
05/16/12 03:25	5172	2140	11319	1414
05/16/12 03:30	5174	2141	11314	1413
05/16/12 03:35	5186	2129	11354	1418
05/16/12 03:40	5176	2118	11364	1418
05/16/12 03:45	5181	2107	11349	1422
05/16/12 03:50	5201	2131	11332	1426
05/16/12 03:55	5195	2171	11555	1427
05/16/12 04:00	5198	2164	11682	1423
05/16/12 04:05	5183	2156	11869	1429
05/16/12 04:10	5167	2118	12082	1448
05/16/12 04:15	5241	2152	12181	1431
05/16/12 04:20	5224	2132	12170	1416
05/16/12 04:25	5282	2126	12218	1411
05/16/12 04:30	5321	2118	12140	1418
05/16/12 04:35	5299	2126	12122	1421
05/16/12 04:40	5296	2120	12153	1436
05/16/12 04:45	5321	2110	12110	1436
05/16/12 04:50	5356	2087	12134	1429
05/16/12 04:55	5349	2080	12208	1429
05/16/12 05:00	5443	2065	12161	1431
05/16/12 05:05	5502	2121	12181	1433
05/16/12 05:10	5421	2073	12133	1440
05/16/12 05:15	5452	2043	12053	1433
05/16/12 05:20	5494	2028	11985	1443
05/16/12 05:25	5521	2050	11999	1434
05/16/12 05:30	5579	2018	11979	1432
05/16/12 05:35	5652	2002	11995	1433
05/16/12 05:40	5688	2000	11996	1431
05/16/12 05:45	5729	2008	11954	1437
05/16/12 05:50	5721	1981	12024	1432
05/16/12 05:55	5814	1983	12466	1439
05/16/12 06:00	5877	1937	12611	1455
05/16/12 06:05	5998	1945	12784	1487
05/16/12 06:10	6007	1980	12753	1516
05/16/12 06:15	6065	1986	12791	1524
05/16/12 06:20	6071	2013	12797	1523
05/16/12 06:25	6123	2017	12827	1481
05/16/12 06:30	6181	2000	12885	1485
05/16/12 06:35	6269	1979	12923	1502
05/16/12 06:40	6308	1929	12881	1514
05/16/12 06:45	6333	1899	12857	1530
05/16/12 06:50	6374	1880	12874	1526
05/16/12 06:55	6418	1869	13243	1529
05/16/12 07:00	6475	1847	13388	1529
05/16/12 07:05	6496	1870	13165	1523
05/16/12 07:10	6460	1838	13233	1497
05/16/12 07:15	6491	1818	13316	1514
05/16/12 07:20	6508	1795	13328	1520
05/16/12 07:25	6473	1757	13188	1527
05/16/12 07:30	6522	1740	13292	1516
05/16/12 07:35	6520	1751	13334	1507
05/16/12 07:40	6630	1744	13372	1518
05/16/12 07:45	6609	1720	13258	1507
05/16/12 07:50	6572	1721	13267	1510
05/16/12 07:55	6477	1730	13384	1479
05/16/12 08:00	6433	1735	13374	1462
05/16/12 08:05	6471	1742	13578	1459
05/16/12 08:10	6470	1793	13566	1452
05/16/12 08:15	6501	1791	13477	1454
05/16/12 08:20	6521	1781	13594	1448
05/16/12 08:25	6556	1783	13566	1449
05/16/12 08:30	6628	1774	13574	1449
05/16/12 08:35	6564	1735	13628	1460
05/16/12 08:40	6598	1719	13641	1449
05/16/12 08:45	6617	1708	13636	1453
05/16/12 08:50	6600	1690	13599	1457
05/16/12 08:55	6541	1729	13734	1450
05/16/12 09:00	6601	1715	13866	1448
05/16/12 09:05	6566	1735	13668	1464
05/16/12 09:10	6559	1739	13595	1463
05/16/12 09:15	6572	1771	13634	1461
05/16/12 09:20	6572	1784	13704	1460
05/16/12 09:25	6536	1793	13678	1462
05/16/12 09:30	6494	1841	13646	1471
05/16/12 09:35	6519	1832	13742	1464
05/16/12 09:40	6505	1801	13718	1469
05/16/12 09:45	6516	1803	13714	1459
05/16/12 09:50	6516	1807	13720	1464
05/16/12 09:55	6364	1786	13351	1473
05/16/12 10:00	6332	1744	13381	1490
05/16/12 10:05	6348	1699	13405	1499
05/16/12 10:10	6361	1681	13464	1502
05/16/12 10:15	6379	1719	13454	1500
05/16/12 10:20	6351	1762	13508	1499
05/16/12 10:25	6317	1701	13542	1499
05/16/12 10:30	6302	1742	13556	1503
05/16/12 10:35	6295	1724	13478	1507
05/16/12 10:40	6293	1689	13542	1508
05/16/12 10:45	6295	1714	13559	1509
05/16/12 10:50	6372	1730	13621	1555
05/16/12 10:55	6489	1755	13568	1566
05/16/12 11:00	6470	1801	13440	1573
05/16/12 11:05	6449	1816	13420	1586
05/16/12 11:10	6607	1841	13452	1582
05/16/12 11:15	6564	1816	13401	1593
05/16/12 11:20	6564	1846	13381	1596
05/16/12 11:25	6543	1887	13380	1587
05/16/12 11:30	6536	1879	13382	1586
05/16/12 11:35	6541	1896	13395	1589
05/16/12 11:40	6559	1912	13368	1590
05/16/12 11:45	6527	1864	13315	1599
05/16/12 11:50	6561	1842	13358	1592
05/16/12 11:55	6412	1846	13237	1601
05/16/12 12:00	6380	1806	13171	1623
05/16/12 12:05	6405	1787	13257	1665
05/16/12 12:10	6509	1795	13318	1677
05/16/12 12:15	6402	1831	13194	1660
05/16/12 12:20	6527	1844	13314	1635
05/16/12 12:25	6426	1858	13250	1631
05/16/12 12:30	6561	1855	13318	1632
05/16/12 12:35	6545	1906	13314	1629
05/16/12 12:40	6513	1927	13286	1631
05/16/12 12:45	6581	1932	13352	1628
05/16/12 12:50	6575	1940	13353	1632
05/16/12 12:55	6524	1977	13343	1635
05/16/12 13:00	6445	2007	13385	1656
05/16/12 13:05	6413	2061	13428	1696
05/16/12 13:10	6433	2147	13393	1708
05/16/12 13:15	6412	2193	13501	1710
05/16/12 13:20	6520	2316	13460	1706
05/16/12 13:25	6532	2381	13460	1695
05/16/12 13:30	6473	2433	13408	1676
05/16/12 13:35	6477	2456	13391	1664
05/16/12 13:40	6477	2466	13376	1651
05/16/12 13:45	6486	2489	13411	1654
05/16/12 13:50	6508	2549	13434	1655
05/16/12 13:55	6493	2692	13064	1647
05/16/12 14:00	6411	2754	12980	1648
05/16/12 14:05	6381	2752	13005	1645
05/16/12 14:10	6382	2827	13004	1658
05/16/12 14:15	6405	2861	13174	1637
05/16/12 14:20	6514	2929	13221	1636
05/16/12 14:25	6369	2967	13155	1642
05/16/12 14:30	6399	3018	13144	1640
05/16/12 14:35	6377	3023	13144	1638
05/16/12 14:40	6427	3049	13160	1637
05/16/12 14:45	6476	3029	13194	1634
05/16/12 14:50	6479	3037	13234	1641
05/16/12 14:55	6507	3077	13128	1632
05/16/12 15:00	6456	3101	13031	1629
05/16/12 15:05	6469	3141	12998	1628
05/16/12 15:10	6509	3170	13074	1628
05/16/12 15:15	6549	3155	13104	1629
05/16/12 15:20	6557	3198	13157	1630
05/16/12 15:25	6529	3159	13131	1629
05/16/12 15:30	6505	3182	13125	1625
05/16/12 15:35	6456	3160	13115	1633
05/16/12 15:40	6509	3145	13141	1626
05/16/12 15:45	6490	3176	13130	1630
05/16/12 15:50	6498	3171	13146	1630
05/16/12 15:55	6451	3177	13202	1636
05/16/12 16:00	6506	3165	13151	1640
05/16/12 16:05	6518	3300	13152	1675
05/16/12 16:10	6539	3438	13029	1634
05/16/12 16:15	6542	3502	12983	1609
05/16/12 16:20	6549	3508	13047	1597
05/16/12 16:25	6465	3543	12996	1603
05/16/12 16:30	6502	3542	13054	1604
05/16/12 16:35	6507	3553	13030	1600
05/16/12 16:40	6547	3551	13064	1601
05/16/12 16:45	6517	3560	13059	1602
05/16/12 16:50	6557	3507	13051	1608
05/16/12 16:55	6561	3501	13022	1607
05/16/12 17:00	6559	3507	12952	1601
05/16/12 17:05	6574	3498	13060	1602
05/16/12 17:10	6535	3475	12802	1606
05/16/12 17:15	6491	3493	12743	1602
05/16/12 17:20	6513	3454	12889	1602
05/16/12 17:25	6603	3432	13025	1601
05/16/12 17:30	6610	3405	12996	1605
05/16/12 17:35	6614	3384	12980	1604
05/16/12 17:40	6540	3394	12941	1603
05/16/12 17:45	6597	3407	12955	1604
05/16/12 17:50	6624	3393	13017	1602
05/16/12 17:55	6601	3404	12924	1611
05/16/12 18:00	6604	3404	12995	1607
05/16/12 18:05	6491	3342	13053	1604
05/16/12 18:10	6506	3369	12964	1608
05/16/12 18:15	6580	3357	12947	1604
05/16/12 18:20	6563	3393	12993	1604
05/16/12 18:25	6576	3423	13068	1602
05/16/12 18:30	6572	3423	13028	1609
05/16/12 18:35	6547	3360	13020	1610
05/16/12 18:40	6567	3367	13010	1605
05/16/12 18:45	6564	3421	12990	1605
05/16/12 18:50	6555	3451	12992	1606
05/16/12 18:55	6508	3476	12794	1608
05/16/12 19:00	6469	3461	12623	1609
05/16/12 19:05	6522	3395	12674	1600
05/16/12 19:10	6563	3402	12688	1601
05/16/12 19:15	6535	3370	12650	1605
05/16/12 19:20	6477	3380	12675	1605
05/16/12 19:25	6556	3359	12695	1599
05/16/12 19:30	6553	3330	12722	1601
05/16/12 19:35	6559	3352	12769	1604
05/16/12 19:40	6511	3348	12759	1597
05/16/12 19:45	6517	3336	12734	1601
05/16/12 19:50	6514	3339	12767	1595
05/16/12 19:55	6421	3297	12787	1604
05/16/12 20:00	6547	3256	12840	1605
05/16/12 20:05	6511	3372	12818	1609
05/16/12 20:10	6559	3299	12843	1610
05/16/12 20:15	6520	3329	12818	1623
05/16/12 20:20	6573	3362	12781	1604
05/16/12 20:25	6610	3357	12802	1609
05/16/12 20:30	6589	3347	12825	1604
05/16/12 20:35	6599	3344	12846	1601
05/16/12 20:40	6582	3360	12845	1604
05/16/12 20:45	6479	3364	12823	1604
05/16/12 20:50	6520	3370	12807	1603
05/16/12 20:55	6632	3378	12743	1606
05/16/12 21:00	6591	3354	12708	1603
05/16/12 21:05	6601	3319	12739	1603
05/16/12 21:10	6598	3344	12694	1609
05/16/12 21:15	6648	3343	12664	1614
05/16/12 21:20	6611	3342	12643	1633
05/16/12 21:25	6606	3344	12652	1608
05/16/12 21:30	6561	3356	12619	1617
05/16/12 21:35	6470	3347	12589	1631
05/16/12 21:40	6488	3360	12588	1645
05/16/12 21:45	6490	3340	12602	1664
05/16/12 21:50	6423	3330	12590	1668
05/16/12 21:55	6408	3326	12608	1629
05/16/12 22:00	6291	3340	12596	1565
05/16/12 22:05	6311	3270	12562	1487
05/16/12 22:10	6279	3305	12591	1436
05/16/12 22:15	6227	3299	12673	1416
05/16/12 22:20	6200	3284	12639	1451
05/16/12 22:25	6107	3243	12579	1462
05/16/12 22:30	6040	3188	12566	1463
05/16/12 22:35	6021	3103	12583	1492
05/16/12 22:40	5953	3045	12590	1499
05/16/12 22:45	5984	3012	12611	1491
05/16/12 22:50	5871	2953	12547	1492
05/16/12 22:55	5813	2920	12363	1478
05/16/12 23:00	5846	2855	12349	1456
05/16/12 23:05	5850	2824	12428	1427
05/16/12 23:10	5783	2773	12320	1421
05/16/12 23:15	5776	2709	12319	1417
05/16/12 23:20	5746	2657	12286	1441
05/16/12 23:25	5702	2622	12299	1438
05/16/12 23:30	5637	2590	12284	1451
05/16/12 23:35	5552	2570	12220	1459
05/16/12 23:40	5595	2525	12235	1478
05/16/12 23:45	5567	2485	12257	1485
05/16/12 23:50	5558	2433	12307	1500
05/16/12 23:55	5496	2384	12395	1464
05/17/12 00:00	5475	2318	12420	1428
05/17/12 00:05	5485	2226	12454	1419
05/17/12 00:10	5458	2174	12409	1422
05/17/12 00:15	5401	2136	12292	1426
05/17/12 00:20	5411	2136	12299	1427
05/17/12 00:25	5354	2145	12285	1424
05/17/12 00:30	5372	2163	12237	1427
05/17/12 00:35	5344	2089	12320	1410
05/17/12 00:40	5326	2060	12290	1454
05/17/12 00:45	5365	2056	12255	1474
05/17/12 00:50	5343	2060	12242	1477
05/17/12 00:55	5290	1976	12104	1471
05/17/12 01:00	5285	1921	11958	1458
05/17/12 01:05	5303	1845	11865	1434
05/17/12 01:10	5288	1813	11744	1432
05/17/12 01:15	5192	1813	11613	1418
05/17/12 01:20	5166	1833	11621	1421
05/17/12 01:25	5263	1852	11651	1415
05/17/12 01:30	5224	1877	11463	1420
05/17/12 01:35	5263	1901	11545	1413
05/17/12 01:40	5237	1576	11748	1410
05/17/12 01:45	5268	1555	11962	1416
05/17/12 01:50	5235	1562	11968	1421
05/17/12 01:55	5235	1560	11993	1419
05/17/12 02:00	5249	1530	12041	1415
05/17/12 02:05	5248	1683	12023	1419
05/17/12 02:10	5163	1727	11969	1416
05/17/12 02:15	5216	1851	11951	1418
05/17/12 02:20	5220	1833	11982	1422
05/17/12 02:25	5205	1785	12006	1426
05/17/12 02:30	5143	1764	11996	1418
05/17/12 02:35	5220	1745	11961	1434
05/17/12 02:40	5211	1744	11973	1445
05/17/12 02:45	5190	1773	11981	1454
05/17/12 02:50	5211	1805	11971	1451
05/17/12 02:55	5230	1869	11888	1425
05/17/12 03:00	5162	1895	11962	1422
05/17/12 03:05	5172	1892	12027	1420
05/17/12 03:10	5215	1934	12135	1414
05/17/12 03:15	5224	1922	12155	1418
05/17/12 03:20	5156	1921	12155	1424
05/17/12 03:25	5215	1932	12189	1420
05/17/12 03:30	5206	1929	12152	1426
05/17/12 03:35	5208	1924	12178	1420
05/17/12 03:40	5200	1948	12195	1425
05/17/12 03:45	5234	1959	12142	1419
05/17/12 03:50	5191	1944	12152	1423
05/17/12 03:55	5201	1933	12195	1425
05/17/12 04:00	5224	1929	12223	1425
05/17/12 04:05	5277	1933	12230	1423
05/17/12 04:10	5310	1676	12358	1423
05/17/12 04:15	5343	1473	12729	1419
05/17/12 04:20	5361	1444	12774	1427
05/17/12 04:25	5273	1427	12770	1427
05/17/12 04:30	5351	1380	12789	1436
05/17/12 04:35	5313	1369	12680	1427
05/17/12 04:40	5349	1342	12863	1437
05/17/12 04:45	5402	1307	12885	1460
05/17/12 04:50	5438	1286	12915	1471
05/17/12 04:55	5414	1315	12873	1467
05/17/12 05:00	5435	1346	12742	1463
05/17/12 05:05	5530	1618	12714	1463
05/17/12 05:10	5617	1674	12607	1455
05/17/12 05:15	5666	1685	12708	1450
05/17/12 05:20	5707	1718	12606	1427
05/17/12 05:25	5607	1726	12635	1431
05/17/12 05:30	5728	1735	12646	1434
05/17/12 05:35	5738	1728	12648	1436
05/17/12 05:40	5775	1745	12562	1429
05/17/12 05:45	5805	1734	12660	1430
05/17/12 05:50	5787	1698	12676	1431
05/17/12 05:55	5860	1710	12747	1443
05/17/12 06:00	5742	1819	12715	1450
05/17/12 06:05	5546	1942	12383	1428
05/17/12 06:10	5668	1666	12551	1443
05/17/12 06:15	5756	1631	12755	1448
05/17/12 06:20	5798	1638	12792	1454
05/17/12 06:25	5789	1611	12807	1458
05/17/12 06:30	5909	1573	12830	1446
05/17/12 06:35	5939	1576	12861	1434
05/17/12 06:40	5981	1603	13070	1432
05/17/12 06:45	5996	1583	13076	1432
05/17/12 06:50	6027	1545	13120	1448
05/17/12 06:55	6021	1561	13226	1458
05/17/12 07:00	6042	1584	13194	1452
05/17/12 07:05	6176	1758	13240	1479
05/17/12 07:10	6193	1779	13230	1451
05/17/12 07:15	6273	1819	13282	1452
05/17/12 07:20	6178	1829	13233	1438
05/17/12 07:25	6251	1850	13230	1438
05/17/12 07:30	6231	1959	13203	1438
05/17/12 07:35	6259	1982	13236	1445
05/17/12 07:40	6235	1992	13146	1442
05/17/12 07:45	6269	1987	13271	1441
05/17/12 07:50	6160	1953	13231	1441
05/17/12 07:55	6174	1963	13060	1444
05/17/12 08:00	6174	1950	13125	1440
05/17/12 08:05	6130	1970	13210	1445
05/17/12 08:10	6163	1985	13204	1443
05/17/12 08:15	6209	2006	13227	1441
05/17/12 08:20	6216	2045	13185	1448
05/17/12 08:25	6196	2042	13170	1446
05/17/12 08:30	6208	2077	13182	1441
05/17/12 08:35	6220	2043	13217	1446
05/17/12 08:40	6225	2046	13138	1449
05/17/12 08:45	6200	2037	13242	1443
05/17/12 08:50	6210	2024	13194	1441
05/17/12 08:55	6144	2032	13176	1446
05/17/12 09:00	6113	2014	13225	1445
05/17/12 09:05	6106	2099	13218	1444
05/17/12 09:10	6087	2083	13280	1440
05/17/12 09:15	6178	2066	13337	1441
05/17/12 09:20	6158	2016	13417	1447
05/17/12 09:25	6192	2013	13454	1445
05/17/12 09:30	6112	2026	13386	1444
05/17/12 09:35	6049	2040	13314	1441
05/17/12 09:40	6161	2017	13539	1447
05/17/12 09:45	6160	2016	13569	1446
05/17/12 09:50	6168	1998	13561	1444
05/17/12 09:55	6097	2001	13544	1440
05/17/12 10:00	6046	1978	13530	1443
05/17/12 10:05	6071	1971	13627	1440
05/17/12 10:10	6123	1945	13691	1443
05/17/12 10:15	6144	1885	13718	1450
05/17/12 10:20	6124	1903	13711	1445
05/17/12 10:25	6011	1885	13659	1461
05/17/12 10:30	6097	1877	13688	1463
05/17/12 10:35	6052	1856	13663	1458
05/17/12 10:40	6073	1828	13676	1450
05/17/12 10:45	6105	1835	13679	1446
05/17/12 10:50	6091	1826	13713	1443
05/17/12 10:55	5991	1820	13675	1443
05/17/12 11:00	6016	1803	13594	1441
05/17/12 11:05	6065	1863	13480	1445
05/17/12 11:10	6043	1860	13471	1442
05/17/12 11:15	6036	1845	13374	1447
05/17/12 11:20	5982	1853	13342	1443
05/17/12 11:25	6036	1819	13386	1444
05/17/12 11:30	6031	1796	13366	1440
05/17/12 11:35	6011	1768	13383	1445
05/17/12 11:40	6008	1779	13404	1444
05/17/12 11:45	6003	1766	13366	1451
05/17/12 11:50	5954	1805	13430	1451
05/17/12 11:55	5938	1793	13281	1412
05/17/12 12:00	5990	1798	13254	1339
05/17/12 12:05	5927	1828	13114	1286
05/17/12 12:10	6007	1889	12938	1283
05/17/12 12:15	5976	1931	12825	1289
05/17/12 12:20	5977	1947	12802	1287
05/17/12 12:25	5974	1987	12795	1282
05/17/12 12:30	5992	1964	12813	1282
05/17/12 12:35	5984	2003	12830	1280
05/17/12 12:40	5937	2002	12829	1283
05/17/12 12:45	5917	2049	12828	1281
05/17/12 12:50	6004	2027	12900	1280
05/17/12 12:55	6004	2029	12843	1289
05/17/12 13:00	5964	2055	12861	1285
05/17/12 13:05	5942	2053	12958	1282
05/17/12 13:10	5977	2070	12999	1280
05/17/12 13:15	5970	2091	13060	1280
05/17/12 13:20	5966	2093	13039	1317
05/17/12 13:25	5945	2117	13028	1351
05/17/12 13:30	5933	2130	13034	1367
05/17/12 13:35	5906	2170	12940	1363
05/17/12 13:40	5901	2238	12588	1366
05/17/12 13:45	5891	1907	12896	1361
05/17/12 13:50	5928	1908	13135	1337
05/17/12 13:55	5922	1916	13036	1335
05/17/12 14:00	5898	1949	12989	1314
05/17/12 14:05	5915	2313	12548	1299
05/17/12 14:10	5916	2408	12612	1270
05/17/12 14:15	5936	2492	12750	1271
05/17/12 14:20	5893	2528	12536	1263
05/17/12 14:25	5934	2520	12573	1264
05/17/12 14:30	5851	2424	12505	1269
05/17/12 14:35	5871	2168	12917	1262
05/17/12 14:40	5888	2141	12946	1269
05/17/12 14:45	5915	2155	12949	1263
05/17/12 14:50	5922	2140	13005	1269
05/17/12 14:55	5898	2193	12972	1271
05/17/12 15:00	5868	2292	12918	1270
05/17/12 15:05	5911	2542	12689	1270
05/17/12 15:10	5883	2682	12653	1270
05/17/12 15:15	5933	2711	12557	1265
05/17/12 15:20	5843	2732	12575	1268
05/17/12 15:25	5887	2771	12573	1263
05/17/12 15:30	5933	2780	12662	1260
05/17/12 15:35	5924	2817	12590	1262
05/17/12 15:40	5922	2858	12596	1266
05/17/12 15:45	5925	2918	12511	1262
05/17/12 15:50	5898	2934	12569	1266
05/17/12 15:55	5911	2945	12321	1259
05/17/12 16:00	5917	2970	12393	1263
05/17/12 16:05	5960	2810	12546	1259
05/17/12 16:10	5994	2836	12596	1266
05/17/12 16:15	6065	2839	12609	1266
05/17/12 16:20	6125	2848	12775	1267
05/17/12 16:25	6178	2883	12784	1265
05/17/12 16:30	6208	2880	12771	1268
05/17/12 16:35	6241	2909	12724	1273
05/17/12 16:40	6376	2915	12853	1269
05/17/12 16:45	6375	2881	12876	1269
05/17/12 16:50	6349	2846	12863	1266
05/17/12 16:55	6375	2867	13000	1262
05/17/12 17:00	6359	2888	13057	1265
05/17/12 17:05	6356	3220	12875	1269
05/17/12 17:10	6384	3322	12833	1266
05/17/12 17:15	6304	3381	12858	1269
05/17/12 17:20	6354	3405	12868	1265
05/17/12 17:25	6343	3403	12812	1265
05/17/12 17:30	6368	3365	12788	1263
05/17/12 17:35	6350	3372	12811	1265
05/17/12 17:40	6355	3369	12848	1265
05/17/12 17:45	6381	3386	12833	1267
05/17/12 17:50	6375	3391	12848	1265
05/17/12 17:55	6436	3397	12815	1265
05/17/12 18:00	6372	3378	12801	1268
05/17/12 18:05	6423	3394	12759	1263
05/17/12 18:10	6402	3424	12767	1263
05/17/12 18:15	6422	3438	12728	1262
05/17/12 18:20	6414	3416	12761	1266
05/17/12 18:25	6434	3444	12690	1264
05/17/12 18:30	6456	3438	12721	1266
05/17/12 18:35	6392	3434	12725	1268
05/17/12 18:40	6349	3422	12758	1267
05/17/12 18:45	6369	3417	12770	1262
05/17/12 18:50	6387	3416	12734	1267
05/17/12 18:55	6386	3383	12717	1265
05/17/12 19:00	6353	3356	12811	1265
05/17/12 19:05	6329	3329	12812	1261
05/17/12 19:10	6372	3343	12899	1269
05/17/12 19:15	6365	3367	12888	1265
05/17/12 19:20	6409	3403	12937	1265
05/17/12 19:25	6375	3394	12910	1269
05/17/12 19:30	6399	3403	12948	1268
05/17/12 19:35	6344	3416	12814	1263
05/17/12 19:40	6304	3421	12760	1263
05/17/12 19:45	6394	3446	12809	1262
05/17/12 19:50	6358	3456	12793	1271
05/17/12 19:55	6392	3439	12904	1264
05/17/12 20:00	6358	3396	12888	1269
05/17/12 20:05	6407	3414	12957	1268
05/17/12 20:10	6445	3448	12975	1266
05/17/12 20:15	6432	3253	13141	1267
05/17/12 20:20	6476	3237	13141	1268
05/17/12 20:25	6424	3224	13137	1267
05/17/12 20:30	6427	3232	13230	1265
05/17/12 20:35	6510	3255	13232	1265
05/17/12 20:40	6516	3253	13223	1268
05/17/12 20:45	6533	3240	13274	1266
05/17/12 20:50	6511	3249	13280	1265
05/17/12 20:55	6569	3304	13280	1270
05/17/12 21:00	6570	3299	13178	1266
05/17/12 21:05	6574	3414	12983	1265
05/17/12 21:10	6613	3431	12926	1269
05/17/12 21:15	6597	3417	12882	1272
05/17/12 21:20	6519	3401	12812	1266
05/17/12 21:25	6552	3387	12837	1269
05/17/12 21:30	6503	3344	12854	1265
05/17/12 21:35	6420	3289	12837	1268
05/17/12 21:40	6469	3257	12856	1274
05/17/12 21:45	6459	3236	12966	1268
05/17/12 21:50	6420	3222	12933	1271
05/17/12 21:55	6321	3221	13000	1272
05/17/12 22:00	6216	3200	13096	1264
05/17/12 22:05	6238	3147	13317	1267
05/17/12 22:10	6170	3092	13473	1262
05/17/12 22:15	6152	3064	13461	1266
05/17/12 22:20	6181	3047	13445	1263
05/17/12 22:25	6081	3039	13475	1262
05/17/12 22:30	6094	3041	13450	1260
05/17/12 22:35	6082	3032	13434	1259
05/17/12 22:40	6034	3009	13386	1264
05/17/12 22:45	6044	2949	13414	1266
05/17/12 22:50	5950	2911	13440	1266
05/17/12 22:55	5946	2891	13281	1261
05/17/12 23:00	5874	2856	13169	1265
